"","water_date","PRCP","prcp_log"
"737",2009-11-24,0.08,0.0799149114944969
"738",2009-11-25,0,0
"739",2009-11-26,0.09,0.089878940743947
"740",2009-11-27,0.89,0.801415491253481
"741",2009-11-28,0.54,0.516699823789038
"742",2009-11-29,0.11,0.109779365920544
"743",2009-11-30,0.5,0.481211825059603
"744",2009-12-01,0.95,0.845572697039727
"745",2009-12-02,0.04,0.0399893410060271
"746",2009-12-03,0.34,0.333768351645882
"747",2009-12-04,0.02,0.0199986669066095
"748",2009-12-05,0.01,0.0099998333408328
"749",2009-12-06,0.06,0.059964058195334
"750",2009-12-07,0.03,0.0299955018215242
"751",2009-12-08,1.17,0.996625013151106
"752",2009-12-09,0.52,0.499028444456403
"753",2009-12-10,1.11,0.957056949679559
"754",2009-12-11,0.44,0.426913454126117
"755",2009-12-12,0.45,0.436049668851741
"756",2009-12-13,0.92,0.82365909043241
"757",2009-12-14,0.82,0.748209563094823
"758",2009-12-15,0.32,0.31477598001879
"759",2009-12-16,0.22,0.218262907439882
"760",2009-12-17,0.02,0.0199986669066095
"761",2009-12-18,0.44,0.426913454126117
"762",2009-12-19,0.43,0.417743499441563
"763",2009-12-20,0.94,0.838304574812324
"764",2009-12-21,0.67,0.627916484501713
"765",2009-12-22,0.16,0.159325079865316
"766",2009-12-23,0.07,0.0699429590194019
"767",2009-12-24,0,0
"768",2009-12-25,0.42,0.408540207829808
"769",2009-12-26,0.94,0.838304574812324
"770",2009-12-27,0.23,0.228018971902582
"771",2009-12-28,0.95,0.845572697039727
"772",2009-12-29,2.37,1.59783760243631
"773",2009-12-30,0.16,0.159325079865316
"774",2009-12-31,0.03,0.0299955018215242
"775",2010-01-01,0.84,0.763599221720576
"776",2010-01-02,0.34,0.333768351645882
"777",2010-01-03,0.02,0.0199986669066095
"778",2010-01-04,0.03,0.0299955018215242
"779",2010-01-05,0.38,0.37140239146356
"780",2010-01-06,2.26,1.55421182170858
"781",2010-01-07,0.09,0.089878940743947
"782",2010-01-08,0.23,0.228018971902582
"783",2010-01-09,0.38,0.37140239146356
"784",2010-01-10,0.02,0.0199986669066095
"785",2010-01-11,0.01,0.0099998333408328
"786",2010-01-12,1.14,0.976988087791336
"787",2010-01-13,0.91,0.816281421063876
"788",2010-01-14,0.28,0.276464691365661
"789",2010-01-15,0.01,0.0099998333408328
"790",2010-01-16,2.25,1.55015795686906
"791",2010-01-17,0.28,0.276464691365661
"792",2010-01-18,0.46,0.445151759147682
"793",2010-01-19,0.28,0.276464691365661
"794",2010-01-20,0.19,0.188875014576307
"795",2010-01-21,0.17,0.169191635935195
"796",2010-01-22,0.32,0.31477598001879
"797",2010-01-23,0.13,0.12963659033633
"798",2010-01-24,0.07,0.0699429590194019
"799",2010-01-25,0.79,0.724840509128528
"800",2010-01-26,0.07,0.0699429590194019
"801",2010-01-27,0.01,0.0099998333408328
"802",2010-01-28,0,0
"803",2010-01-29,0,0
"804",2010-01-30,0.14,0.139546653905865
"805",2010-01-31,0.13,0.12963659033633
"806",2010-02-01,0.13,0.12963659033633
"807",2010-02-02,0.33,0.324286295137463
"808",2010-02-03,0.22,0.218262907439882
"809",2010-02-04,0.41,0.399304001055924
"810",2010-02-05,0.4,0.390035319770715
"811",2010-02-06,0.14,0.139546653905865
"812",2010-02-07,0.2,0.198690110349241
"813",2010-02-08,0.02,0.0199986669066095
"814",2010-02-09,0,0
"815",2010-02-10,0,0
"816",2010-02-11,0.29,0.286081714574482
"817",2010-02-12,0.71,0.660839640789586
"818",2010-02-13,0.46,0.445151759147682
"819",2010-02-14,0.73,0.677070331930836
"820",2010-02-15,0.02,0.0199986669066095
"821",2010-02-16,0.31,0.305238019925228
"822",2010-02-17,0.02,0.0199986669066095
"823",2010-02-18,0,0
"824",2010-02-19,0,0
"825",2010-02-20,0,0
"826",2010-02-21,0,0
"827",2010-02-22,0,0
"828",2010-02-23,0.09,0.089878940743947
"829",2010-02-24,0.73,0.677070331930836
"830",2010-02-25,0.09,0.089878940743947
"831",2010-03-02,0.06,0.059964058195334
"832",2010-03-03,0.27,0.266822666909941
"833",2010-03-04,0.02,0.0199986669066095
"834",2010-03-05,0.01,0.0099998333408328
"835",2010-03-06,0,0
"836",2010-03-07,0,0
"837",2010-03-08,0.26,0.257156348513015
"838",2010-03-09,0.07,0.0699429590194019
"839",2010-03-10,0.68,0.636204969795739
"840",2010-03-11,0.11,0.109779365920544
"841",2010-03-12,2.29,1.56628397633963
"842",2010-03-13,0.38,0.37140239146356
"843",2010-03-14,0,0
"844",2010-03-15,0,0
"845",2010-03-16,0,0
"846",2010-03-17,0.3,0.295673047563422
"847",2010-03-18,0.01,0.0099998333408328
"848",2010-03-19,0,0
"849",2010-03-20,0,0
"850",2010-03-21,0.12,0.119713850398777
"851",2010-03-22,0.67,0.627916484501713
"852",2010-03-23,0.05,0.0499791900693487
"853",2010-03-24,0,0
"854",2010-03-25,0.63,0.594378911302243
"855",2010-03-26,0.98,0.867160506829665
"856",2010-03-27,0.13,0.12963659033633
"857",2010-03-28,0.65,0.611224313762764
"858",2010-03-29,1.14,0.976988087791336
"859",2010-03-30,0.79,0.724840509128528
"860",2010-03-31,0.82,0.748209563094823
"861",2010-04-01,0.01,0.0099998333408328
"862",2010-04-02,0.34,0.333768351645882
"863",2010-04-03,0.68,0.636204969795739
"864",2010-04-04,0.22,0.218262907439882
"865",2010-04-05,0.46,0.445151759147682
"866",2010-04-06,0.71,0.660839640789586
"867",2010-04-07,0.11,0.109779365920544
"868",2010-04-08,0.31,0.305238019925228
"869",2010-04-09,0.03,0.0299955018215242
"870",2010-04-10,0,0
"871",2010-04-11,0.37,0.362039121240971
"872",2010-04-12,0.34,0.333768351645882
"873",2010-04-13,0.03,0.0299955018215242
"874",2010-04-14,0,0
"875",2010-04-15,0.27,0.266822666909941
"876",2010-04-16,0,0
"877",2010-04-17,0.03,0.0299955018215242
"878",2010-04-18,0,0
"879",2010-04-19,0,0
"880",2010-04-20,0.39,0.380734623641985
"881",2010-04-21,0.33,0.324286295137463
"882",2010-04-22,0.05,0.0499791900693487
"883",2010-04-23,0,0
"884",2010-04-24,0.21,0.208486350074129
"885",2010-04-25,0,0
"886",2010-04-26,0,0
"887",2010-04-27,2.13,1.50030625832859
"888",2010-04-28,0.25,0.247466461547263
"889",2010-04-29,0.28,0.276464691365661
"890",2010-04-30,0.12,0.119713850398777
"891",2010-05-01,0.3,0.295673047563422
"892",2010-05-03,0.51,0.490138161436235
"893",2010-05-04,0.22,0.218262907439882
"894",2010-05-05,0.14,0.139546653905865
"895",2010-05-06,0.02,0.0199986669066095
"896",2010-05-07,0,0
"897",2010-05-08,0,0
"898",2010-05-09,0,0
"899",2010-05-10,0.57,0.542930505457726
"900",2010-05-11,0.01,0.0099998333408328
"901",2010-05-12,0.01,0.0099998333408328
"902",2010-05-13,0,0
"903",2010-05-14,0,0
"904",2010-05-15,0,0
"905",2010-05-16,0,0
"906",2010-05-17,0,0
"907",2010-05-18,0.08,0.0799149114944969
"908",2010-05-19,0.02,0.0199986669066095
"909",2010-05-20,0.51,0.490138161436235
"910",2010-05-21,0.67,0.627916484501713
"911",2010-05-22,1.05,0.916290731874155
"912",2010-05-23,0.19,0.188875014576307
"913",2010-05-24,0.04,0.0399893410060271
"914",2010-05-25,0.34,0.333768351645882
"915",2010-05-26,0.86,0.778838046163972
"916",2010-05-27,0.08,0.0799149114944969
"917",2010-05-28,0.08,0.0799149114944969
"918",2010-05-29,0.01,0.0099998333408328
"919",2010-05-30,0,0
"920",2010-05-31,0.3,0.295673047563422
"921",2010-06-01,0.02,0.0199986669066095
"922",2010-06-02,1.57,1.23297538955972
"923",2010-06-03,0.49,0.472249713026382
"924",2010-06-04,1.2,1.01597313417969
"925",2010-06-05,0.05,0.0499791900693487
"926",2010-06-06,0.01,0.0099998333408328
"927",2010-06-07,0.58,0.551599561577318
"928",2010-06-08,0.03,0.0299955018215242
"929",2010-06-09,0.5,0.481211825059603
"930",2010-06-10,0.35,0.343221555085944
"931",2010-06-11,0.08,0.0799149114944969
"932",2010-06-12,0,0
"933",2010-06-13,0,0
"934",2010-06-14,0,0
"935",2010-06-15,0,0
"936",2010-06-16,0.07,0.0699429590194019
"937",2010-06-17,0.15,0.149443120184958
"938",2010-06-18,0,0
"939",2010-06-19,0.01,0.0099998333408328
"940",2010-06-20,0.08,0.0799149114944969
"941",2010-06-21,0.05,0.0499791900693487
"942",2010-06-22,0,0
"943",2010-06-23,0.02,0.0199986669066095
"944",2010-06-24,0.01,0.0099998333408328
"945",2010-06-25,0,0
"946",2010-06-26,0,0
"947",2010-06-27,0,0
"948",2010-06-28,0,0
"949",2010-06-29,0.01,0.0099998333408328
"950",2010-06-30,0,0
"951",2010-07-01,0,0
"952",2010-07-02,0.14,0.139546653905865
"953",2010-07-03,0.03,0.0299955018215242
"954",2010-07-04,0,0
"955",2010-07-05,0,0
"956",2010-07-06,0,0
"957",2010-07-07,0,0
"958",2010-07-08,0.01,0.0099998333408328
"959",2010-07-09,0,0
"960",2010-07-10,0,0
"961",2010-07-11,0,0
"962",2010-07-12,0,0
"963",2010-07-13,0,0
"964",2010-07-14,0,0
"965",2010-07-15,0,0
"966",2010-07-16,0,0
"967",2010-07-17,0,0
"968",2010-07-18,0,0
"969",2010-07-19,0,0
"970",2010-07-20,0,0
"971",2010-07-21,0,0
"972",2010-07-22,0,0
"973",2010-07-23,0,0
"974",2010-07-24,0,0
"975",2010-07-25,0,0
"976",2010-07-26,0,0
"977",2010-07-27,0,0
"978",2010-07-28,0,0
"979",2010-07-29,0,0
"980",2010-07-30,0,0
"981",2010-07-31,0.02,0.0199986669066095
"982",2010-08-01,0,0
"983",2010-08-02,0,0
"984",2010-08-03,0,0
"985",2010-08-04,0,0
"986",2010-08-05,0,0
"987",2010-08-06,0,0
"988",2010-08-07,0,0
"989",2010-08-16,0.03,0.0299955018215242
"990",2010-08-17,0.02,0.0199986669066095
"991",2010-08-18,0,0
"992",2010-08-19,0,0
"993",2010-08-20,0,0
"994",2010-08-21,0,0
"995",2010-08-22,0,0
"996",2010-08-23,0,0
"997",2010-08-24,0,0
"998",2010-08-25,0,0
"999",2010-08-26,0,0
"1000",2010-08-27,0,0
"1001",2010-08-28,0,0
"1002",2010-08-29,0,0
"1003",2010-08-30,0.31,0.305238019925228
"1004",2010-08-31,0.53,0.507882413310767
"1005",2010-09-01,0.43,0.417743499441563
"1006",2010-09-02,0.06,0.059964058195334
"1007",2010-09-03,0.01,0.0099998333408328
"1008",2010-09-04,0,0
"1009",2010-09-05,0,0
"1010",2010-09-06,0,0
"1011",2010-09-07,0.03,0.0299955018215242
"1012",2010-09-08,0.12,0.119713850398777
"1013",2010-09-09,0.02,0.0199986669066095
"1014",2010-09-10,0,0
"1015",2010-09-11,0,0
"1016",2010-09-12,0,0
"1017",2010-09-13,0,0
"1018",2010-09-14,0,0
"1019",2010-09-15,0,0
"1020",2010-09-16,0.34,0.333768351645882
"1021",2010-09-17,0.19,0.188875014576307
"1022",2010-09-18,0.32,0.31477598001879
"1023",2010-09-19,1.14,0.976988087791336
"1024",2010-09-20,0.49,0.472249713026382
"1025",2010-09-21,0.02,0.0199986669066095
"1026",2010-09-22,0,0
"1027",2010-09-23,0,0
"1028",2010-09-24,0.09,0.089878940743947
"1029",2010-09-25,0.01,0.0099998333408328
"1030",2010-09-26,0.02,0.0199986669066095
"1031",2010-09-27,0.18,0.179041904333766
"1032",2010-09-28,0,0
"1033",2010-09-29,0,0
"1034",2010-09-30,0,0
"1035",2010-10-01,0.02,0.0199986669066095
"1036",2010-10-02,1.02,0.895445249389719
"1037",2010-10-03,0.44,0.426913454126117
"1038",2010-10-04,0.43,0.417743499441563
"1039",2010-10-05,1.59,1.24367139965075
"1040",2010-10-06,0.09,0.089878940743947
"1041",2010-10-07,0.01,0.0099998333408328
"1042",2010-10-08,0.21,0.208486350074129
"1043",2010-10-09,0.12,0.119713850398777
"1044",2010-10-10,0.56,0.534224073953662
"1045",2010-10-11,0.69,0.644455004844934
"1046",2010-10-12,0.07,0.0699429590194019
"1047",2010-10-13,0.01,0.0099998333408328
"1048",2010-10-14,0,0
"1049",2010-10-15,0,0
"1050",2010-10-16,0.11,0.109779365920544
"1051",2010-10-17,0.01,0.0099998333408328
"1052",2010-10-18,0,0
"1053",2010-10-19,0,0
"1054",2010-10-20,0.01,0.0099998333408328
"1055",2010-10-21,0,0
"1056",2010-10-22,0.02,0.0199986669066095
"1057",2010-10-23,0.01,0.0099998333408328
"1058",2010-10-24,0,0
"1059",2010-10-25,0,0
"1060",2010-10-26,0,0
"1061",2010-10-27,0,0
"1062",2010-10-28,0,0
"1063",2010-10-29,0.34,0.333768351645882
"1064",2010-10-30,0.06,0.059964058195334
"1065",2010-10-31,0.43,0.417743499441563
"1066",2010-11-01,0.01,0.0099998333408328
"1067",2010-11-02,0,0
"1068",2010-11-03,0.7,0.652666566082356
"1069",2010-11-04,0.04,0.0399893410060271
"1070",2010-11-05,0.35,0.343221555085944
"1071",2010-11-06,0.17,0.169191635935195
"1072",2010-11-07,0.16,0.159325079865316
"1073",2010-11-08,0.03,0.0299955018215242
"1074",2010-11-09,0.05,0.0499791900693487
"1075",2010-11-10,0.01,0.0099998333408328
"1076",2010-11-11,0,0
"1077",2010-11-12,0.13,0.12963659033633
"1078",2010-11-13,0.37,0.362039121240971
"1079",2010-11-14,0.02,0.0199986669066095
"1080",2010-11-15,0.05,0.0499791900693487
"1081",2010-11-16,0.05,0.0499791900693487
"1082",2010-11-17,1.05,0.916290731874155
"1083",2010-11-18,0.44,0.426913454126117
"1084",2010-11-19,0.39,0.380734623641985
"1085",2010-11-20,0.1,0.0998340788992076
"1086",2010-11-21,0.05,0.0499791900693487
"1087",2010-11-22,0.6,0.568824898732248
"1088",2010-11-23,1.07,0.930015203670293
"1089",2010-11-29,0.02,0.0199986669066095
"1090",2010-11-30,0.15,0.149443120184958
"1091",2010-12-01,0.03,0.0299955018215242
"1092",2010-12-02,0.01,0.0099998333408328
"1093",2010-12-03,0.01,0.0099998333408328
"1094",2010-12-04,0,0
"1095",2010-12-06,0,0
"1096",2010-12-07,0,0
"1097",2010-12-08,0,0
"1098",2010-12-09,0,0
"1099",2010-12-10,0,0
"1100",2010-12-11,0,0
"1101",2010-12-12,0,0
"1102",2010-12-13,0,0
"1103",2010-12-14,0,0
"1104",2010-12-15,0.14,0.139546653905865
"1105",2010-12-16,0.05,0.0499791900693487
"1106",2010-12-17,0,0
"1107",2010-12-18,0.03,0.0299955018215242
"1108",2010-12-19,0.02,0.0199986669066095
"1109",2010-12-20,0,0
"1110",2010-12-21,0,0
"1111",2010-12-22,0,0
"1112",2010-12-23,0,0
"1113",2010-12-24,0,0
"1114",2010-12-25,0.04,0.0399893410060271
"1115",2010-12-26,0.3,0.295673047563422
"1116",2010-12-27,0.08,0.0799149114944969
"1117",2010-12-28,1.65,1.27518908089896
"1118",2010-12-29,1.86,1.37921347655502
"1119",2010-12-30,2.24,1.54608901877631
"1120",2010-12-31,0.25,0.247466461547263
"1121",2011-01-01,0.37,0.362039121240971
"1122",2011-01-02,0.01,0.0099998333408328
"1123",2011-01-03,0,0
"1124",2011-01-04,0,0
"1125",2011-01-05,0.01,0.0099998333408328
"1126",2011-01-06,0.02,0.0199986669066095
"1127",2011-01-07,0.01,0.0099998333408328
"1128",2011-01-08,0.14,0.139546653905865
"1129",2011-01-09,0.36,0.3526453302527
"1130",2011-01-10,0.16,0.159325079865316
"1131",2011-01-11,0.01,0.0099998333408328
"1132",2011-01-12,0.21,0.208486350074129
"1133",2011-01-13,0.45,0.436049668851741
"1134",2011-01-14,0.29,0.286081714574482
"1135",2011-01-15,0.29,0.286081714574482
"1136",2011-01-16,3.8,2.04502820486763
"1137",2011-01-17,0.84,0.763599221720576
"1138",2011-01-18,0.04,0.0399893410060271
"1139",2011-01-19,0.36,0.3526453302527
"1140",2011-01-20,0.02,0.0199986669066095
"1141",2011-01-21,0.01,0.0099998333408328
"1142",2011-01-22,0.08,0.0799149114944969
"1143",2011-01-23,0.01,0.0099998333408328
"1144",2011-01-24,0,0
"1145",2011-01-25,0.04,0.0399893410060271
"1146",2011-01-26,0.01,0.0099998333408328
"1147",2011-01-27,0,0
"1148",2011-01-28,0.01,0.0099998333408328
"1149",2011-01-29,0.06,0.059964058195334
"1150",2011-01-30,0.01,0.0099998333408328
"1151",2011-01-31,0,0
"1152",2011-02-01,0.01,0.0099998333408328
"1153",2011-02-02,0,0
"1154",2011-02-03,0,0
"1155",2011-02-04,0,0
"1156",2011-02-05,0.11,0.109779365920544
"1157",2011-02-06,0.06,0.059964058195334
"1158",2011-02-07,0.29,0.286081714574482
"1159",2011-02-08,0.19,0.188875014576307
"1160",2011-02-09,0.07,0.0699429590194019
"1161",2011-02-10,0.02,0.0199986669066095
"1162",2011-02-11,0.01,0.0099998333408328
"1163",2011-02-12,0,0
"1164",2011-02-13,0.54,0.516699823789038
"1165",2011-02-14,0.14,0.139546653905865
"1166",2011-02-15,1.27,1.0600262371581
"1167",2011-02-16,0.56,0.534224073953662
"1168",2011-02-17,0.35,0.343221555085944
"1169",2011-02-18,0.14,0.139546653905865
"1170",2011-02-19,0.41,0.399304001055924
"1171",2011-02-20,0.02,0.0199986669066095
"1172",2011-02-21,0.19,0.188875014576307
"1173",2011-02-22,0.08,0.0799149114944969
"1174",2011-02-23,0.15,0.149443120184958
"1175",2011-02-24,0.14,0.139546653905865
"1176",2011-02-25,0.14,0.139546653905865
"1177",2011-02-26,0,0
"1178",2011-02-27,0.03,0.0299955018215242
"1179",2011-02-28,0.55,0.525480447978513
"1180",2011-03-01,1.73,1.3159320376232
"1181",2011-03-02,0.35,0.343221555085944
"1182",2011-03-03,0.39,0.380734623641985
"1183",2011-03-04,0.07,0.0699429590194019
"1184",2011-03-05,0.87,0.786401177301284
"1185",2011-03-06,0.01,0.0099998333408328
"1186",2011-03-07,0.07,0.0699429590194019
"1187",2011-03-08,0.97,0.86000049836714
"1188",2011-03-09,0.34,0.333768351645882
"1189",2011-03-10,1.03,0.902428495530462
"1190",2011-03-11,0.2,0.198690110349241
"1191",2011-03-12,0.04,0.0399893410060271
"1192",2011-03-13,0.73,0.677070331930836
"1193",2011-03-14,0.85,0.771237433359808
"1194",2011-03-15,0.41,0.399304001055924
"1195",2011-03-16,1.05,0.916290731874155
"1196",2011-03-17,0.48,0.463252120207431
"1197",2011-03-18,0.37,0.362039121240971
"1198",2011-03-19,0.15,0.149443120184958
"1199",2011-03-20,0.14,0.139546653905865
"1200",2011-03-21,0.43,0.417743499441563
"1201",2011-03-22,0.07,0.0699429590194019
"1202",2011-03-23,0.01,0.0099998333408328
"1203",2011-03-24,0.25,0.247466461547263
"1204",2011-03-25,0.42,0.408540207829808
"1205",2011-03-26,0.54,0.516699823789038
"1206",2011-03-27,0.78,0.716974594095005
"1207",2011-03-28,0.32,0.31477598001879
"1208",2011-03-29,0.44,0.426913454126117
"1209",2011-03-30,1.24,1.04133079200879
"1210",2011-03-31,0.26,0.257156348513015
"1211",2011-04-01,0.05,0.0499791900693487
"1212",2011-04-02,0.44,0.426913454126117
"1213",2011-04-03,0.05,0.0499791900693487
"1214",2011-04-04,0.05,0.0499791900693487
"1215",2011-04-05,0.89,0.801415491253481
"1216",2011-04-06,0.35,0.343221555085944
"1217",2011-04-07,0.25,0.247466461547263
"1218",2011-04-08,0,0
"1219",2011-04-09,0,0
"1220",2011-04-10,0.03,0.0299955018215242
"1221",2011-04-11,0.43,0.417743499441563
"1222",2011-04-12,0.02,0.0199986669066095
"1223",2011-04-13,0.29,0.286081714574482
"1224",2011-04-14,0.73,0.677070331930836
"1225",2011-04-15,0.41,0.399304001055924
"1226",2011-04-16,0.68,0.636204969795739
"1227",2011-04-17,0.4,0.390035319770715
"1228",2011-04-18,0,0
"1229",2011-04-19,0,0
"1230",2011-04-20,0,0
"1231",2011-04-21,0.02,0.0199986669066095
"1232",2011-04-22,0.01,0.0099998333408328
"1233",2011-04-23,0,0
"1234",2011-04-24,0.15,0.149443120184958
"1235",2011-04-25,0.81,0.740457912409857
"1236",2011-04-26,0.38,0.37140239146356
"1237",2011-04-27,0.15,0.149443120184958
"1238",2011-04-28,0.09,0.089878940743947
"1239",2011-04-29,0.38,0.37140239146356
"1240",2011-04-30,0.1,0.0998340788992076
"1241",2011-05-01,0,0
"1242",2011-05-02,0,0
"1243",2011-05-03,0.09,0.089878940743947
"1244",2011-05-04,0.01,0.0099998333408328
"1245",2011-05-05,0.01,0.0099998333408328
"1246",2011-05-06,0,0
"1247",2011-05-07,0.3,0.295673047563422
"1248",2011-05-08,0.22,0.218262907439882
"1249",2011-05-09,0.09,0.089878940743947
"1250",2011-05-10,0.01,0.0099998333408328
"1251",2011-05-11,0,0
"1252",2011-05-12,0.47,0.454219358912955
"1253",2011-05-13,0.02,0.0199986669066095
"1254",2011-05-14,0.11,0.109779365920544
"1255",2011-05-15,0.13,0.12963659033633
"1256",2011-05-16,0.06,0.059964058195334
"1257",2011-05-17,0.03,0.0299955018215242
"1258",2011-05-18,0.03,0.0299955018215242
"1259",2011-05-19,0,0
"1260",2011-05-20,0,0
"1261",2011-05-21,0.02,0.0199986669066095
"1262",2011-05-22,0,0
"1263",2011-05-23,0.04,0.0399893410060271
"1264",2011-05-24,0,0
"1265",2011-05-25,0.36,0.3526453302527
"1266",2011-05-26,0.29,0.286081714574482
"1267",2011-05-27,1.21,1.02235926963667
"1268",2011-05-28,0.38,0.37140239146356
"1269",2011-05-29,0.16,0.159325079865316
"1270",2011-05-30,0.1,0.0998340788992076
"1271",2011-05-31,0.19,0.188875014576307
"1272",2011-06-01,0.05,0.0499791900693487
"1273",2011-06-02,0.17,0.169191635935195
"1274",2011-06-03,0.03,0.0299955018215242
"1275",2011-06-04,0,0
"1276",2011-06-05,0,0
"1277",2011-06-06,0.02,0.0199986669066095
"1278",2011-06-07,0.09,0.089878940743947
"1279",2011-06-08,0.04,0.0399893410060271
"1280",2011-06-09,0.03,0.0299955018215242
"1281",2011-06-10,0,0
"1282",2011-06-11,0,0
"1283",2011-06-12,0,0
"1284",2011-06-13,0.43,0.417743499441563
"1285",2011-06-14,0.02,0.0199986669066095
"1286",2011-06-15,0,0
"1287",2011-06-16,0,0
"1288",2011-06-17,0,0
"1289",2011-06-18,0.02,0.0199986669066095
"1290",2011-06-19,0.19,0.188875014576307
"1291",2011-06-20,0.05,0.0499791900693487
"1292",2011-06-21,0.01,0.0099998333408328
"1293",2011-06-22,0,0
"1294",2011-06-23,0,0
"1295",2011-06-24,0,0
"1296",2011-06-25,0,0
"1297",2011-06-26,0,0
"1298",2011-06-27,0,0
"1299",2011-06-28,1,0.881373587019543
"1300",2011-06-29,0.03,0.0299955018215242
"1301",2011-06-30,0.15,0.149443120184958
"1302",2011-07-01,0.02,0.0199986669066095
"1303",2011-07-02,0,0
"1304",2011-07-03,0,0
"1305",2011-07-04,0,0
"1306",2011-07-05,0,0
"1307",2011-07-06,0,0
"1308",2011-07-07,0,0
"1309",2011-07-08,0,0
"1310",2011-07-09,0,0
"1311",2011-07-10,0,0
"1312",2011-07-11,0,0
"1313",2011-07-12,0.16,0.159325079865316
"1314",2011-07-13,0.08,0.0799149114944969
"1315",2011-07-14,0.06,0.059964058195334
"1316",2011-07-15,0.02,0.0199986669066095
"1317",2011-07-16,0.33,0.324286295137463
"1318",2011-07-17,0.04,0.0399893410060271
"1319",2011-07-18,0.02,0.0199986669066095
"1320",2011-07-19,0.01,0.0099998333408328
"1321",2011-07-20,0,0
"1322",2011-07-21,0,0
"1323",2011-07-22,0,0
"1324",2011-07-23,0,0
"1325",2011-07-24,0,0
"1326",2011-07-25,0.02,0.0199986669066095
"1327",2011-07-26,0.01,0.0099998333408328
"1328",2011-07-27,0,0
"1329",2011-07-28,0,0
"1330",2011-07-29,0,0
"1331",2011-07-30,0,0
"1332",2011-07-31,0,0
"1333",2011-08-01,0,0
"1334",2011-08-02,0,0
"1335",2011-08-03,0,0
"1336",2011-08-04,0,0
"1337",2011-08-05,0,0
"1338",2011-08-06,0,0
"1339",2011-08-07,0,0
"1340",2011-08-08,0,0
"1341",2011-08-09,0,0
"1342",2011-08-10,0,0
"1343",2011-08-11,0,0
"1344",2011-08-12,0,0
"1345",2011-08-13,0,0
"1346",2011-08-14,0,0
"1347",2011-08-15,0,0
"1348",2011-08-16,0,0
"1349",2011-08-17,0,0
"1350",2011-08-18,0,0
"1351",2011-08-19,0,0
"1352",2011-08-20,0,0
"1353",2011-08-21,0.01,0.0099998333408328
"1354",2011-08-22,0.04,0.0399893410060271
"1355",2011-08-23,0,0
"1356",2011-08-24,0,0
"1357",2011-08-25,0,0
"1358",2011-08-26,0,0
"1359",2011-08-27,0,0
"1360",2011-09-01,0,0
"1361",2011-09-02,0,0
"1362",2011-09-03,0,0
"1363",2011-09-04,0,0
"1364",2011-09-05,0,0
"1365",2011-09-06,0.01,0.0099998333408328
"1366",2011-09-07,0,0
"1367",2011-09-08,0,0
"1368",2011-09-09,0,0
"1369",2011-09-10,0,0
"1370",2011-09-11,0.02,0.0199986669066095
"1371",2011-09-12,0,0
"1372",2011-09-13,0,0
"1373",2011-09-14,0,0
"1374",2011-09-15,0,0
"1375",2011-09-16,0,0
"1376",2011-09-17,0,0
"1377",2011-09-18,0,0
"1378",2011-09-19,0.04,0.0399893410060271
"1379",2011-09-20,0,0
"1380",2011-09-21,0,0
"1381",2011-09-22,0,0
"1382",2011-09-23,0,0
"1383",2011-09-24,0.01,0.0099998333408328
"1384",2011-09-25,0.16,0.159325079865316
"1385",2011-09-26,0.23,0.228018971902582
"1386",2011-09-27,0.55,0.525480447978513
"1387",2011-09-28,0.01,0.0099998333408328
"1388",2011-09-29,0,0
"1389",2011-09-30,0,0
"1390",2011-10-01,0,0
"1391",2011-10-02,0,0
"1392",2011-10-03,0,0
"1393",2011-10-04,0,0
"1394",2011-10-05,0,0
"1395",2011-10-06,0,0
"1396",2011-10-07,0,0
"1397",2011-10-08,0,0
"1398",2011-10-09,0,0
"1399",2011-10-10,0,0
"1400",2011-10-11,0,0
"1401",2011-10-12,0,0
"1402",2011-10-13,1.33,1.09661068744112
"1403",2011-10-14,0.12,0.119713850398777
"1404",2011-10-15,1.41,1.14378071498152
"1405",2011-10-16,2.23,1.54200490615689
"1406",2011-10-17,0.02,0.0199986669066095
"1407",2011-10-18,0,0
"1408",2011-10-19,0.19,0.188875014576307
"1409",2011-10-20,0.8,0.732668256045411
"1410",2011-10-21,0.29,0.286081714574482
"1411",2011-10-22,0.82,0.748209563094823
"1412",2011-10-23,0.59,0.560231076410928
"1413",2011-10-24,0.5,0.481211825059603
"1414",2011-10-25,0.04,0.0399893410060271
"1415",2011-10-26,0.01,0.0099998333408328
"1416",2011-10-27,0.03,0.0299955018215242
"1417",2011-10-28,1.64,1.26999454910272
"1418",2011-10-29,0.42,0.408540207829808
"1419",2011-10-30,0.18,0.179041904333766
"1420",2011-10-31,0.65,0.611224313762764
"1421",2011-11-01,1.24,1.04133079200879
"1422",2011-11-02,0.16,0.159325079865316
"1423",2011-11-03,0.6,0.568824898732248
"1424",2011-11-04,0.06,0.059964058195334
"1425",2011-11-05,0,0
"1426",2011-11-06,0,0
"1427",2011-11-07,0.03,0.0299955018215242
"1428",2011-11-08,0.32,0.31477598001879
"1429",2011-11-09,0.32,0.31477598001879
"1430",2011-11-10,0.28,0.276464691365661
"1431",2011-11-11,0.01,0.0099998333408328
"1432",2011-11-12,0.75,0.693147180559945
"1433",2011-11-13,0.24,0.2377537491524
"1434",2011-11-14,0.02,0.0199986669066095
"1435",2011-11-15,0,0
"1436",2011-11-16,0,0
"1437",2011-11-17,0.37,0.362039121240971
